,saleprice,overallqual,totalsqfeet,centralair,garagecars,lotfrontage,bsmtunfsf,lotarea,x1stflrsf,mszoning_RM,age,functional,openporchsf,bsmtexposure,overallcond,yearbuilt,wooddecksf,x2ndflrsf,neighrich,heatingqc,condition1_Norm,bsmtfullbath,mszoning_RL,kitchenqual,salecondition_Normal,screenporch,neighborhood_CollgCr,neighborhood_Sawyer,neighborhood_Crawfor,enclosedporch
572,12.0435537160324,7,1814,1,2,76,384,9967,774,0,7,7,0,1,5,2000,100,656,1,5,1,0,1,3,1,0,0,0,0,0
573,11.842229212112802,5,1481,1,1,70,23,10500,576,0,2,7,0,3,7,1971,35,533,1,3,1,0,1,3,1,0,0,0,0,0
574,11.6826682395573,5,2048,1,1,80,390,8480,832,0,58,7,0,1,5,1947,158,384,1,3,1,0,1,3,0,0,0,0,0,102
575,11.8844890214027,7,2338,1,1,52,861,6292,877,0,59,7,50,1,7,1928,0,600,1,4,1,0,1,3,1,0,0,0,0,0
576,12.010665849187601,5,2484,1,2,96,285,11777,1320,0,40,7,68,3,6,1966,160,0,1,5,1,1,1,3,0,0,0,1,0,240
577,11.891361900690502,7,2081,1,2,34,689,3604,703,0,1,7,102,1,5,2007,0,689,1,5,1,0,0,4,0,0,0,0,0,0
578,11.7867621306,5,2845,0,1,81,1050,12150,1050,1,54,7,0,1,5,1954,0,745,1,5,1,0,0,3,1,0,0,0,0,0
579,12.1112123645062,6,2573,1,2,73,331,14585,1429,0,20,7,110,1,6,1960,216,0,1,5,1,0,1,4,1,0,0,0,0,0
580,12.4423022003927,8,4084,1,3,98,2042,12704,2042,0,0,7,90,1,5,2008,0,0,2,5,1,0,1,5,0,0,0,0,0,0
581,11.6826682395573,6,1632,1,0,81,0,11841,816,0,17,7,32,3,5,1990,0,0,1,3,1,1,1,3,1,0,0,0,0,0
582,12.6915804613119,10,4012,1,2,75,1237,13500,1521,1,8,7,502,1,9,1893,105,1254,1,4,0,0,0,4,1,0,0,0,0,0
583,11.798104407203901,4,2457,1,1,51,884,6120,989,1,14,7,0,1,7,1935,0,584,1,5,1,0,0,4,1,120,0,0,0,54
584,12.820987977820499,8,3896,1,3,88,408,11443,2028,0,0,7,66,4,5,2005,326,0,1,5,1,1,1,4,0,0,0,0,0,0
585,11.775289729437699,6,1654,1,1,55,0,10267,838,0,8,7,0,2,7,1918,0,0,1,5,0,1,1,2,1,0,0,0,0,112
586,11.8277362048103,5,1700,1,2,74,168,8740,860,0,27,7,0,3,6,1982,0,0,1,3,1,1,1,3,1,0,0,1,0,0
587,11.870599909242001,5,2910,1,1,65,113,25095,1473,0,6,7,48,4,8,1968,0,0,1,5,1,2,1,5,0,60,0,0,0,0
588,11.2835123006424,5,1677,1,1,50,742,9100,779,1,48,7,0,1,6,1930,0,0,1,3,0,0,0,3,1,0,0,0,0,0
589,12.1329641737095,7,2352,1,2,64,280,8320,770,0,4,7,45,1,5,2004,0,812,1,5,1,0,1,4,1,0,1,0,0,0
590,13.021326833226599,10,4018,1,3,97,384,13478,1728,0,1,7,274,4,5,2008,382,568,2,5,1,1,1,5,1,0,0,0,0,0
591,11.835008964139302,5,1632,1,2,60,0,6600,816,0,5,7,0,1,8,1982,0,0,1,5,1,1,1,3,1,0,0,0,0,0
592,11.849397701591402,6,1696,1,2,70,163,4435,848,1,6,7,0,3,5,2003,140,0,1,5,1,1,0,4,1,0,1,0,0,0
593,11.608235644774599,5,1848,1,1,88,924,7990,924,0,33,7,0,1,6,1975,0,0,1,3,1,0,1,3,1,0,1,0,0,0
594,12.672946381767002,8,3640,1,3,69,392,11302,1826,0,0,7,75,4,5,2005,180,0,2,5,1,1,1,4,0,120,0,0,0,0
595,11.648365035864101,6,2052,0,1,60,684,3600,684,1,13,7,158,1,7,1910,0,684,1,5,1,0,0,3,1,0,0,0,0,0
596,12.1766489841567,7,2660,1,3,53,1258,3922,1402,0,0,7,16,3,5,2006,120,0,1,5,1,0,1,4,0,0,0,0,0,0
597,12.289954129510901,5,3077,1,2,80,0,12984,1647,0,29,7,0,2,6,1977,0,0,1,5,1,1,1,4,1,0,0,0,1,0
598,11.9250351157971,6,2272,1,2,24,23,1950,716,1,28,7,0,1,6,1980,161,840,1,3,1,1,0,3,1,0,0,0,0,0
599,12.5245263766487,8,2962,1,2,74,512,10927,1058,0,1,7,60,3,5,2005,179,846,2,5,1,1,1,5,1,0,0,0,0,0
600,11.856515169360302,6,2155,1,1,50,780,9000,780,1,57,7,162,1,6,1937,0,595,0,3,1,0,0,4,1,126,0,0,0,0
601,12.3013828253345,8,2823,1,2,80,119,10041,927,0,14,7,150,2,5,1992,120,988,1,5,1,1,1,4,0,0,0,0,0,0
602,11.9250351157971,7,1800,1,2,30,600,3182,600,0,5,7,172,1,5,2004,0,600,1,5,1,0,0,4,1,0,0,0,0,0
603,12.305917980499899,7,2988,1,2,88,572,12803,1494,0,6,7,36,2,5,2002,192,0,1,5,1,1,1,4,1,0,1,0,0,0
604,12.2307652581205,7,2754,1,2,85,314,13600,1186,0,19,7,42,1,6,1965,0,800,1,3,1,0,1,3,1,189,0,0,0,0
605,11.9316357998284,5,2080,1,2,82,308,12464,1040,0,13,7,0,1,5,1996,168,0,1,4,1,1,1,4,1,0,1,0,0,0
606,12.3238556811866,5,2904,1,1,78,293,7800,1112,0,4,7,0,1,8,1948,103,896,1,5,1,1,1,5,1,0,0,0,0,0
607,12.7913561802142,8,4159,1,2,78,537,12168,1940,0,9,7,0,2,6,1934,0,1254,1,3,1,0,1,3,0,0,0,0,1,0
608,11.6826682395573,4,2058,1,1,61,126,7943,1029,0,46,7,0,2,5,1961,64,0,1,4,0,1,1,3,1,0,0,1,0,39
609,12.6539584695223,9,3593,1,3,70,536,11050,1476,0,9,7,142,2,5,2000,253,677,1,5,0,1,1,5,1,0,1,0,0,0
610,11.904967552746301,6,2064,1,2,80,427,10395,1032,0,29,7,0,3,6,1978,0,0,1,3,1,0,1,3,1,0,0,0,0,0
611,12.4741895624871,8,3171,1,2,70,309,11885,1299,0,8,7,122,3,5,2001,160,573,1,5,1,1,1,5,1,0,1,0,0,0
612,11.898187865760901,5,2240,1,0,70,914,8402,1120,0,0,7,30,1,5,2007,0,0,1,5,0,0,1,3,0,0,0,0,0,0
613,11.2318879352371,4,1260,1,0,21,0,1491,630,1,38,7,24,3,6,1972,96,0,0,5,1,1,0,3,1,0,0,0,0,0
614,11.8313791960888,6,1990,1,2,80,173,8800,1054,0,47,7,0,4,7,1963,120,0,1,5,0,1,1,4,0,0,0,0,0,0
615,12.1183337312222,6,2292,1,2,64,326,7861,807,0,3,7,75,1,5,2002,100,702,1,5,1,1,1,4,1,0,0,0,0,0
616,11.5664662318983,6,1664,1,2,59,832,7227,832,0,54,7,0,1,6,1954,0,0,1,4,0,0,1,4,1,0,0,0,0,0
617,12.6597340907337,9,3650,1,3,90,1774,11694,1828,0,0,7,108,3,5,2007,0,0,2,5,1,0,1,4,0,260,0,0,0,0
618,12.628067055589499,8,3744,1,3,85,611,12244,1482,0,5,7,0,4,5,2003,168,780,1,5,1,1,1,4,1,0,0,0,0,0
619,11.1124478983731,3,1728,0,0,45,823,8248,864,0,58,7,0,1,3,1914,0,0,1,3,1,1,1,3,1,0,0,0,0,100
620,12.388394202324099,6,4136,1,2,90,384,10800,1548,0,11,7,243,1,7,1974,38,1066,1,3,1,0,1,3,1,0,0,0,0,0
621,11.8130300574206,5,1960,1,2,71,420,7064,980,0,32,7,0,1,6,1977,192,0,1,3,1,0,1,3,1,0,0,1,0,0
622,12.0346910287746,6,2268,1,2,72,336,2117,756,0,7,7,32,1,5,2000,0,756,1,5,1,0,0,4,1,0,0,0,0,0
623,12.0146094308189,6,2522,1,2,80,485,10400,1012,0,34,5,0,1,5,1972,148,778,1,4,1,1,1,3,1,147,0,0,0,0
624,11.982929094216,6,2232,1,2,87,1116,10000,1116,0,48,7,0,1,6,1962,0,0,1,3,1,0,1,3,1,385,0,0,0,0
625,11.8486831606536,5,2400,1,1,73,978,12342,1422,0,29,6,0,1,5,1960,0,0,1,3,1,0,1,3,1,0,0,0,0,36
626,11.938193200374599,6,2676,1,1,80,350,9600,1520,0,38,7,0,3,6,1955,0,0,1,5,1,1,1,3,1,0,0,0,0,189
627,11.8130300574206,5,3120,1,2,70,390,11606,1040,0,38,7,0,3,5,1969,335,1040,1,3,1,0,1,2,0,0,0,0,0,0
628,12.0346910287746,6,2598,1,2,82,288,9020,1350,0,44,7,0,4,5,1964,176,0,1,3,0,1,1,3,1,0,0,0,0,0
629,11.7280368445872,5,2386,1,1,50,636,9000,1089,1,15,7,0,1,6,1880,0,661,1,3,0,0,0,5,0,0,0,0,0,293
630,12.2524790183443,8,3108,1,2,34,1530,4590,1554,0,1,7,73,2,5,2006,156,0,2,5,1,0,1,4,1,0,0,0,0,0
631,11.320553572322801,7,2797,1,2,85,564,11900,1411,0,32,7,0,1,5,1977,192,0,1,3,1,0,1,3,0,0,0,0,0,0
632,11.8451027773086,5,2112,1,1,80,108,9250,1056,0,2,7,0,1,7,1954,390,0,1,3,1,0,1,3,1,0,0,0,0,0
633,11.8775685785581,6,2112,1,2,64,0,6979,1056,0,30,7,56,1,5,1980,264,0,1,4,1,2,1,3,1,0,0,0,0,0
634,12.2060726455302,6,4835,1,0,60,1184,10896,1440,0,12,7,110,1,7,1914,0,1440,1,5,0,0,0,2,0,0,0,0,0,0
635,11.002099841204199,2,1064,0,0,51,264,6120,800,1,59,3,0,1,3,1936,0,0,1,2,1,0,0,2,1,0,0,0,0,0
636,11.4403547721354,5,2198,1,1,50,811,6000,811,1,55,7,0,1,4,1954,0,576,1,3,1,0,0,4,1,0,0,0,0,0
637,11.3504065354725,5,1592,1,0,67,796,8777,796,0,58,7,0,1,7,1910,328,0,1,4,0,0,1,3,1,0,0,0,0,164
638,12.4858271275094,8,3087,1,3,53,366,3982,1567,0,0,7,0,3,5,2006,312,0,1,5,1,1,1,5,0,0,0,0,0,0
639,12.5208833853702,8,3036,1,2,62,300,12677,1518,0,4,7,140,4,5,2003,185,0,2,5,1,0,1,5,1,0,0,0,0,0
640,12.3282902782544,7,2986,1,2,72,319,7050,1057,0,6,7,235,1,5,2001,0,872,1,5,1,1,0,4,1,0,0,0,0,0
641,12.7512996960135,8,4656,1,2,75,542,13860,2000,0,14,7,111,4,7,1972,269,704,1,4,1,1,1,5,1,0,0,0,0,0
642,11.9316357998284,5,2400,1,2,80,0,10793,780,0,38,6,0,1,5,1969,208,840,1,5,0,0,1,3,1,0,0,0,0,0
643,12.8236284465392,9,3532,1,3,85,645,9187,1766,0,0,7,130,2,5,2009,195,0,1,5,1,1,0,5,0,0,0,0,0,0
644,11.872346634577001,6,1962,1,2,73,664,10530,981,0,36,7,312,1,5,1971,0,0,1,3,1,1,1,3,1,0,0,0,0,40
645,11.4957793061353,5,1048,1,2,60,0,7200,1048,0,58,6,27,0,5,1950,0,0,1,4,1,0,1,3,1,0,0,0,0,0
646,11.951180395901401,6,2188,1,2,85,594,10452,1094,0,55,7,0,2,5,1953,0,0,1,5,1,0,1,3,1,287,0,0,0,0
647,11.951180395901401,6,2595,1,2,70,756,7700,1051,0,44,7,124,1,5,1966,0,788,1,3,0,0,1,3,1,0,0,0,0,216
648,11.344506813345301,4,1260,1,0,21,0,1936,630,1,37,7,0,3,6,1970,0,0,0,4,1,1,0,3,1,0,0,0,0,0
649,12.235388699864199,7,2478,1,2,65,813,8125,822,0,1,7,0,1,6,2007,0,843,1,5,1,0,0,4,1,0,0,0,0,0
650,11.589886506106401,4,2265,1,1,60,755,9084,755,0,59,7,0,2,5,1940,120,755,1,3,0,1,1,3,1,0,0,0,0,0
651,12.160028707028802,7,2596,1,2,70,880,8750,909,0,13,7,120,1,5,1996,0,807,1,5,1,0,1,4,1,0,1,0,0,0
652,11.8130300574206,6,2225,1,1,60,756,10320,756,1,13,7,0,1,7,1906,57,713,0,5,1,0,0,3,1,0,0,0,0,239
653,12.7656884334656,8,4222,1,3,91,413,10437,2113,0,13,7,46,4,6,1995,236,0,2,5,1,1,1,4,1,0,0,0,0,0
654,11.3850920934603,6,1617,1,1,21,525,1680,525,1,39,7,0,1,5,1971,0,567,0,3,1,0,0,3,0,0,0,0,0,0
655,11.887931365593701,5,2106,1,1,72,247,10007,1053,0,2,7,0,1,7,1959,0,0,1,5,1,1,1,4,1,0,0,0,0,0
656,11.911701584927599,7,2278,1,1,60,776,7200,851,0,8,7,0,1,6,1931,0,651,1,3,1,0,1,3,1,0,0,0,1,112
657,11.487607656985901,6,2370,1,1,78,912,17503,912,0,60,7,0,1,5,1948,192,546,1,3,0,0,1,3,0,0,0,0,0,0
658,12.0257490913989,5,2972,1,2,75,849,9937,1486,0,10,7,0,1,7,1964,0,0,1,5,1,1,1,3,1,0,0,0,0,0
659,12.1955171315907,7,2728,1,2,80,793,12384,1142,0,31,7,113,1,7,1976,0,793,1,3,1,0,1,3,1,0,0,0,0,252
660,12.904207367601199,8,4077,1,3,52,88,46589,1686,0,4,7,76,1,7,1994,517,762,2,5,1,1,1,4,1,0,0,0,0,0
661,11.608235644774599,6,2784,1,2,120,1392,13560,1392,0,41,2,0,1,3,1968,0,0,1,4,1,1,1,3,1,0,0,0,0,240
662,11.8313791960888,4,2319,1,2,90,38,10012,1181,0,36,7,0,3,5,1972,0,0,1,3,1,1,1,3,1,0,0,0,0,180
663,12.9551274580284,8,4174,1,3,49,356,20896,2097,0,0,7,267,2,5,2005,192,0,1,5,0,1,1,5,0,0,0,0,0,0
664,12.3480061414188,8,3342,1,2,106,1406,11194,1454,0,6,7,124,1,5,2000,188,482,1,5,1,0,1,4,1,0,0,0,0,0
665,11.7675676833438,6,3401,1,2,73,111,18450,1465,0,28,1,265,1,5,1965,0,915,1,3,1,0,1,3,0,0,0,0,0,0
666,12.173032791452,6,3087,1,2,65,270,8125,1679,0,10,7,42,1,5,1994,224,0,1,5,1,1,1,4,1,0,0,0,0,0
667,12.031719258385401,5,2625,1,2,72,200,14175,1437,0,19,5,0,1,6,1956,304,0,1,4,1,1,1,3,1,0,0,1,0,0
668,11.8313791960888,4,1880,1,1,80,700,11600,1180,0,56,7,0,1,5,1922,0,0,1,5,1,0,1,2,1,0,0,0,1,67
669,12.0639328783691,6,2214,1,2,64,545,8633,738,0,4,7,35,1,5,2005,100,738,1,5,1,1,1,4,1,0,1,0,0,0
670,11.548292608807499,6,2041,0,1,54,121,6629,697,0,59,7,0,1,6,1925,147,672,1,3,0,1,0,3,1,0,0,0,0,0
671,12.0137007528827,6,2416,1,2,80,441,11250,1208,0,29,7,42,1,6,1977,198,0,1,3,1,1,1,3,1,0,0,0,0,0
672,12.4587749990859,6,3316,1,2,110,291,14442,1839,0,3,7,87,1,7,1957,0,0,1,5,1,1,1,4,1,200,0,0,1,0
673,11.849397701591402,6,2272,1,1,80,244,9200,1136,0,43,7,0,1,6,1965,426,0,1,3,1,1,1,3,1,0,0,0,0,0
674,11.9083402372249,6,2296,1,2,24,544,2289,855,0,31,7,0,1,6,1978,28,586,1,3,1,0,1,3,1,0,0,0,0,0
675,11.3736633976367,4,2869,0,3,60,1095,9600,1095,1,56,5,0,1,2,1900,0,679,1,2,1,1,0,3,1,0,0,0,0,90
676,11.603679828238699,5,1560,1,1,52,768,9022,792,0,3,7,0,1,8,1924,316,0,1,5,1,0,1,4,1,0,0,0,0,120
677,12.8279923168018,8,4092,1,3,80,2046,11844,2046,0,1,7,82,2,5,2008,322,0,2,5,1,0,1,4,0,0,0,0,0,0
678,11.763684183317402,5,1976,1,2,72,161,9945,988,0,46,7,0,1,5,1961,0,0,1,3,1,1,1,3,1,0,0,1,0,0
679,11.870599909242001,6,1846,1,1,50,261,8012,923,0,30,7,0,1,5,1980,80,0,1,3,1,0,1,3,1,0,0,0,0,0
680,11.979385322467598,5,2313,1,1,55,611,4500,848,0,9,7,0,1,5,1932,0,672,1,5,1,0,0,3,0,0,0,0,0,56
681,12.061046873479901,6,2582,1,2,80,288,2887,1291,0,11,7,0,2,5,1996,307,0,1,5,1,1,1,4,1,0,0,0,0,0
682,12.5602444592508,9,3294,1,3,90,567,11248,1668,0,5,7,45,3,5,2002,257,0,1,5,1,1,1,4,1,0,1,0,0,0
683,12.305917980499899,7,3034,1,2,58,1195,16770,1195,0,12,7,81,1,5,1998,0,644,2,4,1,0,1,3,1,0,0,0,0,0
684,12.2428866186529,7,3280,1,2,60,180,5062,1190,0,23,6,0,2,5,1984,219,900,2,4,1,1,1,4,1,0,0,0,0,0
685,12.336552511981001,7,2635,1,2,84,874,10207,874,0,0,7,105,1,6,2007,144,887,1,5,1,0,0,4,0,0,0,0,0,0
686,11.9103584013811,7,1653,1,2,72,312,5105,551,0,3,7,60,1,5,2004,0,551,1,5,1,0,0,4,1,0,0,0,0,0
687,12.8790171187726,8,2838,1,2,60,474,8089,1419,0,0,7,0,3,6,2007,140,0,2,5,1,1,1,4,0,0,0,0,0,0
688,12.179215191360303,6,2724,1,2,61,1342,7577,1362,0,1,7,28,3,5,2005,192,0,2,5,1,0,1,4,1,0,0,0,0,0
689,11.856515169360302,6,1696,1,2,70,151,4426,848,1,4,7,0,4,5,2004,149,0,1,5,1,1,0,4,1,0,1,0,0,0
690,13.534473028231199,10,6760,1,3,104,989,21535,2444,0,12,7,50,4,6,1994,382,1872,2,5,1,0,1,5,1,0,0,0,0,0
691,12.7218858108072,7,3729,1,2,42,245,26178,1238,0,16,7,27,4,5,1989,320,1281,1,5,1,1,1,4,1,0,0,0,0,0
692,11.5943211031742,5,2146,1,1,60,1073,5400,1073,0,38,7,0,1,6,1921,0,0,1,5,1,0,1,3,0,0,0,0,0,112
693,11.860054996065399,5,2466,1,2,51,927,6120,1067,1,59,7,0,1,6,1936,112,472,1,3,1,0,0,3,1,0,0,0,0,0
694,12.0782392740203,6,2249,1,2,54,92,13811,1137,0,19,7,0,1,6,1987,125,0,1,4,1,1,1,4,1,0,0,0,0,0
695,11.396391648714301,5,1232,1,1,50,0,6000,616,1,56,7,0,1,7,1921,0,0,1,4,1,0,0,3,1,0,0,0,0,129
696,11.723996435050198,5,2128,1,1,57,219,6420,1148,0,54,7,0,2,7,1952,0,0,1,2,1,0,1,3,1,0,0,0,0,0
697,11.838625604609499,5,1788,1,1,65,224,8450,894,0,1,7,144,1,8,1965,416,0,1,5,0,1,1,3,1,0,0,1,0,0
698,12.1858699382127,7,2782,1,2,59,1375,4282,1391,0,4,7,158,2,5,2004,156,0,1,5,1,0,0,4,1,0,0,0,0,0
699,12.6523597481586,8,3600,1,3,85,526,14331,1800,0,4,7,78,4,5,2002,270,0,1,5,1,1,1,4,1,0,0,0,0,0
700,11.849397701591402,7,2328,1,2,80,1164,9600,1164,0,37,7,0,1,5,1969,0,0,1,3,1,0,1,3,1,0,0,0,0,0
701,12.799175708864501,8,3810,1,3,82,1234,12438,1264,0,0,7,100,1,5,2006,324,1312,2,5,1,0,1,5,0,0,0,0,0,0
702,11.849397701591402,5,2172,1,2,76,360,7630,1032,1,14,7,0,1,9,1900,344,780,1,4,0,0,0,4,1,0,0,0,0,40
703,12.269047444691601,7,2957,1,2,70,761,8400,1484,0,5,7,35,3,5,2004,0,0,1,5,1,1,1,4,1,0,1,0,0,0
704,10.9150884642146,4,1092,0,0,70,0,5600,372,1,60,4,0,0,5,1930,0,720,0,2,1,0,0,2,1,0,0,0,0,0
705,12.618182296357,7,3467,1,2,80,424,115149,1824,0,5,7,48,4,5,1971,380,0,1,3,1,1,1,4,1,0,0,0,0,0
706,12.4450895460007,8,2648,1,2,48,461,6240,1324,0,3,7,38,1,5,2006,192,0,2,5,1,1,1,4,1,0,0,0,0,0
707,12.0981533033107,7,2184,1,2,65,728,9018,728,0,0,7,24,3,5,2007,100,728,1,5,1,0,1,4,0,0,0,0,0,0
708,11.6073261403917,5,1780,1,1,72,876,7162,904,0,42,7,0,1,7,1966,0,0,1,3,1,0,1,3,0,0,0,1,0,0
709,10.858998997563601,3,999,1,0,56,270,4130,729,0,5,2,0,1,6,1935,0,0,1,4,1,0,1,3,1,0,0,0,0,0
710,11.5403071417114,4,2037,1,1,66,859,8712,859,0,60,7,0,2,7,1900,68,319,0,4,1,0,0,3,0,0,0,0,0,98
711,12.1495022940418,8,2456,1,2,40,461,4671,1228,0,19,7,120,2,5,1988,168,0,2,4,1,1,1,4,1,0,0,0,0,0
712,11.7675676833438,4,1920,0,2,60,171,9873,960,0,36,7,288,3,5,1970,0,0,1,3,0,1,1,3,1,0,0,0,0,0
713,11.7791285057449,6,2204,1,2,72,192,13517,725,0,5,7,44,1,8,1976,0,754,1,5,0,0,1,4,1,0,0,1,0,0
714,12.0137007528827,6,2414,1,2,78,1064,10140,1350,0,35,7,0,1,5,1974,0,0,1,3,1,0,1,3,1,0,0,0,0,0
715,11.979799201207,7,3272,1,2,60,718,10800,1576,1,9,7,48,1,8,1890,0,978,1,5,1,0,0,3,1,0,0,0,0,143
716,11.964001084330402,5,2354,1,2,80,92,10000,1178,0,8,7,0,1,6,1973,224,0,1,4,1,0,1,4,1,0,0,0,0,0
717,12.739637756265699,7,3729,1,3,96,138,10542,1325,0,14,7,154,4,5,1993,250,1093,2,5,1,1,1,4,1,0,0,0,0,216
718,11.763684183317402,5,1942,1,1,69,448,9920,971,0,37,7,0,4,6,1969,0,0,1,3,1,0,1,3,1,0,1,0,0,0
719,12.5245263766487,8,3484,1,2,60,594,6563,1742,0,21,7,28,4,5,1985,114,0,2,3,1,1,1,4,1,0,0,0,0,234
720,11.870599909242001,6,1696,1,2,70,186,4426,848,1,6,7,0,3,5,2004,160,0,1,5,1,1,0,4,1,0,1,0,0,0
721,11.7320609948869,4,1728,1,2,70,673,8120,864,0,39,7,0,1,7,1970,0,0,1,5,1,0,1,3,1,0,0,0,0,0
722,11.8130300574206,4,2411,1,1,60,941,8172,997,0,36,7,0,1,6,1954,0,473,1,5,1,0,1,3,1,156,0,0,0,0
723,12.676076274775902,9,3396,1,3,86,464,13286,1698,0,1,7,64,1,5,2007,327,0,1,5,1,1,1,5,1,0,0,0,0,0
724,11.699405031912802,4,1728,1,2,60,250,6960,864,0,39,7,0,1,6,1970,96,0,1,3,1,0,1,4,1,0,0,0,0,0
725,12.3104326608544,6,2560,1,2,70,72,21695,1680,0,2,7,44,1,9,1988,292,0,1,5,1,1,1,4,1,0,0,0,1,0
726,12.1781874420406,7,2464,1,2,64,508,7314,1232,0,2,7,0,3,5,2007,132,0,1,5,1,1,1,4,1,0,1,0,0,0
727,11.608235644774599,5,3360,1,3,85,1584,11475,1776,0,51,7,25,1,5,1958,0,0,1,3,1,1,1,3,0,0,0,0,0,0
728,11.5424842672118,4,1988,1,2,52,628,6240,848,1,59,7,23,1,5,1925,0,0,0,3,1,0,0,3,1,0,0,0,0,112
729,12.373703486914101,8,3211,1,2,39,415,5389,1616,0,14,7,152,1,5,1995,237,0,2,5,1,1,1,4,1,0,0,0,0,0
730,12.1415341243926,7,2014,1,2,73,82,9590,1146,0,4,7,22,3,5,2003,160,0,1,5,1,1,1,4,1,0,0,0,0,0
731,12.3126823805884,7,3184,1,2,75,901,11404,1153,0,9,7,84,3,5,1998,192,878,1,5,1,0,1,4,1,0,1,0,0,0
732,11.786001385032598,5,2008,1,1,80,270,10000,1144,0,26,7,0,1,6,1961,165,0,1,5,0,1,1,3,1,0,0,1,0,0
733,11.589886506106401,5,1896,1,1,72,948,8978,948,0,39,7,0,1,5,1968,147,0,1,3,1,0,1,3,0,0,0,1,0,0
734,12.0015054797889,7,2648,0,2,60,490,10800,880,1,36,7,341,2,7,1914,0,888,1,2,1,0,0,3,1,0,0,0,0,0
735,11.445716715276802,3,1040,0,2,60,0,8544,1040,0,56,7,0,0,4,1950,0,0,1,4,1,0,1,3,1,0,0,0,0,0
736,12.387977448827801,8,2694,1,3,72,893,10463,901,0,1,7,116,1,5,2005,0,900,1,5,1,0,1,4,1,0,0,0,0,0
737,12.0951410848229,5,2400,1,0,60,0,10800,1200,0,21,7,0,4,5,1987,120,0,1,3,1,3,1,3,0,0,0,0,0,0
738,12.154779351142599,7,2592,1,2,65,864,9313,864,0,5,7,56,1,5,2004,187,864,1,5,1,0,1,4,1,0,1,0,0,0
739,11.7905572015685,5,1696,1,2,60,264,9600,768,1,5,7,0,1,7,1910,270,664,1,5,1,0,0,3,0,0,0,0,0,112
740,11.8635823365834,6,1824,1,1,65,80,6768,912,0,12,7,0,2,8,1961,168,0,1,4,0,1,1,4,1,0,0,1,0,0
741,12.0951410848229,7,2698,1,2,65,1349,8450,1349,0,6,7,55,1,5,2000,120,0,1,5,1,0,1,3,1,0,0,0,0,0
742,12.072541252905701,5,1984,1,2,70,76,12886,1464,0,10,5,0,3,6,1963,302,0,1,5,1,0,1,3,1,100,0,1,0,0
743,12.100712129872301,8,2674,1,2,41,604,5395,1337,0,15,7,0,1,5,1993,96,0,2,4,1,1,1,4,1,0,0,0,0,70
744,12.6108708646506,8,3857,1,2,80,487,8963,1175,0,12,7,204,1,9,1976,0,1540,1,5,1,0,1,4,1,0,0,0,0,0
745,12.3715870840077,7,3208,1,2,64,652,8795,980,0,9,7,54,1,5,2000,224,1276,1,5,1,0,1,4,1,0,0,0,0,0
746,12.4911726372789,7,3880,0,4,65,1240,11700,1320,1,6,7,0,1,7,1880,181,1320,1,3,1,0,0,4,1,0,0,0,0,386
747,12.469974189316599,7,3440,1,2,59,801,10593,1720,0,14,7,56,1,5,1996,240,0,2,5,1,1,1,4,1,0,0,0,0,154
748,11.4927227576527,4,1529,0,1,50,0,8405,1088,0,59,4,0,0,3,1945,92,441,1,3,1,0,1,3,1,0,0,0,0,185
749,11.477298287327098,4,1716,1,0,55,576,8800,792,1,6,5,160,1,7,1910,0,348,1,4,1,0,0,3,1,0,0,0,0,0
750,11.9953516142145,7,1980,1,2,64,660,7750,660,0,4,7,48,1,5,2003,0,660,1,5,0,0,1,4,1,0,0,0,0,0
751,12.2876526325226,6,2973,1,2,79,279,9236,1494,0,9,7,27,4,5,1997,168,0,1,5,1,1,1,4,1,0,1,0,0,0
752,12.5263429075751,8,3128,1,3,80,1030,10240,1038,0,1,7,52,2,5,2005,192,1060,2,4,1,0,1,5,1,0,0,0,0,0
753,11.9576112862317,6,2052,1,2,61,115,7930,1026,0,4,7,48,1,8,1969,171,0,1,4,1,1,1,4,1,0,0,0,0,0
754,12.058152515453598,6,2200,1,2,34,348,3230,742,0,10,7,24,1,5,1999,0,729,1,4,1,0,0,3,1,0,0,0,0,0
755,12.264341553654198,8,2634,1,2,68,846,10769,866,0,2,7,105,3,5,2007,144,902,1,5,1,0,1,4,1,0,1,0,0,0
756,11.9760303525248,6,2058,1,2,72,234,11616,672,0,32,7,0,2,5,1978,335,714,1,3,1,0,1,3,0,0,0,1,0,0
757,12.0973732286068,7,2245,1,2,24,195,2280,757,0,9,7,0,1,5,1999,0,744,1,4,1,0,0,3,1,0,0,0,0,0
758,12.577636201962699,8,3849,1,3,65,1198,12257,1328,0,12,7,98,3,5,1995,222,1203,2,5,1,0,1,4,1,0,0,0,0,0
759,11.7558716435806,6,1728,1,1,70,252,9100,864,0,50,7,0,1,6,1959,0,0,1,5,1,0,1,3,1,0,0,0,0,0
760,11.5129254649702,5,2446,1,2,60,740,6911,1301,1,59,6,0,2,5,1924,0,0,1,3,0,0,0,2,1,0,0,0,0,0
761,12.2793231072698,7,2303,1,2,72,732,8640,764,0,1,7,45,2,5,2009,169,783,1,5,1,0,0,4,1,0,0,0,0,0
762,12.7278382093345,8,3617,1,3,82,89,9430,1268,0,10,7,128,2,5,1999,0,1097,2,5,1,1,1,4,1,180,0,0,0,0
763,12.506177237980499,8,2988,1,2,30,0,9549,1494,0,10,7,30,3,5,1995,0,0,1,5,1,1,1,5,1,216,0,0,0,0
